function	SM001	SM002	SM003	SM004	SM005	SM006	SM007	SM008	SM009	SM010	SM011	SM012	SM013	SM014	SM015	SM016	SM017	SM018	SM019	SM020	SM021	SM022	SM023	SM024	SM025	SM026	SM027	SM028	SM029	SM030	SM031	SM032	SM033	SM034	SM035	SM036	SM037	SM038	SM039	SM040	SM041	SM042	SM043	SM044	SM045	SM046	SM047	SM048	SM049	SM050	SM051	SM052	SM053	SM054	SM055	SM056	SM057	SM059	SM060	SM061	SM062	SM063	SM064	SM065	SM066	SM067	SM068	SM069	SM070	SM071	SM072	SM073	SM074	SM075	SM076	SM077	SM078	SM079	SM080	SM081	SM082	SM083	SM084	SM085	SM086	SM087	SM088	SM089	SM090	SM091	SM092	SM093
RXN-9633	47295.1	99958.46	62612.52	65145.09	49157.72	56813.17	87392.82999999999	68929.48999999999	138044.96	87025.59	43725.27	19216.28	17945.96	80811.8	82428.56999999999	59880.990000000005	68452.73	39650.7	28345.03	28805.66	79085.44	167855.69	73866.25	98585.94	105981.99	123854.56	59894.17	88183.29000000001	60929.28	130018.82	35701.0	108814.55	92866.87	85852.09	90927.83	113209.13	82861.28	53823.65000000001	78422.59	84507.76000000001	119938.2	123370.61	79290.25	174028.44	102043.46	143321.61	134494.31	108943.9	71990.98999999999	126948.87	118995.6	75325.87	59340.02	70421.6	96395.76	95607.83	44077.67	50441.7	88484.18	91689.08	130350.34	128339.33	154674.12	110177.73	117771.06	52941.65	119757.75	193189.99	222319.01	149173.05	64541.25	218922.0	180456.76	126592.84	143146.9	117777.9	86587.87	101886.0	111126.29	84817.55	111991.44	183453.8	125182.57	88185.85	85289.6	167551.34000000003	147824.0	111123.42	127062.89	96586.74	85592.14	91038.15
RXN-9634	24505.62	44454.91	22521.5	37094.44	36070.04	48931.4	46346.07	21815.08	109241.71	85569.91	16563.59	13792.87	9147.46	50008.89	66700.69	31657.7	39767.84	34144.700000000004	27748.74	20425.48	46866.62	100543.39	31810.5	83434.93999999999	69339.73999999999	85410.14	29867.77	49986.09	37573.61	129466.66	24681.0	99753.35	80721.53	57805.52	62687.53999999999	68192.29000000001	50182.0	35611.2	46570.32	58423.75	85031.91	112083.04	73943.25	170761.24	86009.98999999999	103346.27	81080.37000000001	69303.11	31497.88	62663.45	96345.5	70026.04000000001	36618.7	34928.350000000006	62835.85	79740.43000000001	54905.48	50279.7	66621.4	29383.97	127315.35	88890.5	123420.56	109304.3	96829.34	46168.58	137050.86	71021.12	56454.55	103796.27	47133.8	55439.48	180351.66	163968.93	124832.63	53072.630000000005	69362.11	62765.83	57026.26	45876.17	44954.65	138854.97	50707.21000000001	66423.48	55443.05	30498.49	85064.37	79981.06999999999	67553.36000000002	62660.52	69504.39	71440.46
RXN-9635	4210.31	6192.77	11209.98	15772.420000000002	9303.18	1606.05	4856.86	14603.19	2859.9	15034.91	1592.9999999999998	1361.67	235.46	21623.91	13048.23	15637.48	25159.51	5525.45	13858.87	2009.49	13596.76	54343.88	14456.5	25164.88	7931.25	35747.91	21854.75	28389.26	4808.07	83.16	749.0	91937.25	10826.97	17291.12	6002.01	8148.12	23053.01	24552.630000000005	1017.27	6443.34	14654.05	16324.23	358.5	214.12	2026.95	38647.96000000001	4231.29	36150.36	1877.95	5021.17	4897.67	17334.96	7833.1	1979.15	8677.58	6358.83	3355.85	25138.85	7451.33	19363.86	65152.4	8959.630000000001	4068.480000000001	17449.97	4419.71	3282.83	24714.85	31211.05	21241.48	6191.16	2959.92	28270.210000000003	65160.05	76402.66	54045.22	10607.18	11815.96	8498.2	10680.81	6947.629999999999	7479.639999999999	62251.33	10990.85	12642.11	5984.5	22239.09	4676.15	23296.66	22676.230000000003	22233.15	40078.98	22041.77
RXN-9644	39134.54	59946.8	75185.37	93384.84	45208.4	29824.98	36969.07	38320.23	58007.310000000005	32560.76	82412.43000000001	5713.95	1385.86	49091.83	25398.28	60769.78999999999	71724.09	17907.65	13872.87	22375.49	105006.75	192382.34	79931.0	103033.22000000002	70149.5	88534.38	55723.8	106645.76	46780.65	2787.16	3255.5	207496.25	61482.53999999999	46063.2	88904.29000000001	43662.01	58053.380000000005	57043.59000000001	17459.879999999997	111943.2	88224.13	32886.0	9436.5	2811.24	51818.55	106438.52	140503.18	72198.86	115058.22	116242.84	32390.36	60513.67	60044.11	104060.68	216287.23	48243.05	11476.67	25138.85	68182.2	39444.740000000005	133044.84000000003	38998.76	66338.76000000001	63543.83	39088.14	103471.16	48516.11	82613.34000000001	138554.0	32219.8	20756.11	108822.86	130529.07	146974.43	107348.18	116885.83	87226.56999999999	82347.87000000001	140175.27000000002	28217.71	183525.01	124323.18	66980.22	51423.78	156946.0	213826.79	44043.22	99749.26	160583.22	51429.45	91195.53	76943.77
RXN-9648	4530.63	19099.65	14899.88	6812.92	4929.68	4923.250000000001	1255.58	15157.04	14960.83	1854.33	24582.43	1450.88	17.86	6353.080000000001	8427.76	12927.55	7212.75	6258.849999999999	13852.87	632.49	11506.76	26897.240000000005	13643.5	19276.38	14896.75	11041.41	9577.67	28375.01	9661.41	465.0	145.5	18896.5	10864.509999999998	3148.04	14868.43	6714.41	10326.67	16165.92	406.4	19030.59	22888.890000000003	220.22	64.0	226.74	7025.04	11789.26	39827.67	3037.0200000000004	1766.95	9147.76	7164.94	19413.75	18425.42	33132.65	6064.08	2603.33	3774.91	25138.85	9639.41	18314.49	1740.14	10799.05	8517.1	17313.9	8042.809999999999	7261.83	24117.85	44888.69	41097.13	7005.780000000001	4495.62	38965.62	43036.1	71718.7	22403.61	13855.579999999998	15222.63	7791.08	23605.3	10321.3	11806.26	15764.100000000002	11873.990000000002	11569.67	4748.25	14942.490000000002	1845.48	15979.08	50204.66	4967.820000000001	26683.56	15783.77
RXN-9650	4530.63	19099.65	14899.88	6812.92	4929.68	4923.250000000001	1255.58	15157.04	14960.83	1854.33	24582.43	1450.88	17.86	6353.080000000001	8427.76	12927.55	7212.75	6258.849999999999	13852.87	632.49	11506.76	26897.240000000005	13643.5	19276.38	14896.75	11041.41	9577.67	28375.01	9661.41	465.0	145.5	18896.5	10864.509999999998	3148.04	14868.43	6714.41	10326.67	16165.92	406.4	19030.59	22888.890000000003	220.22	64.0	226.74	7025.04	11789.26	39827.67	3037.0200000000004	1766.95	9147.76	7164.94	19413.75	18425.42	33132.65	6064.08	2603.33	3774.91	25138.85	9639.41	18314.49	1740.14	10799.05	8517.1	17313.9	8042.809999999999	7261.83	24117.85	44888.69	41097.13	7005.780000000001	4495.62	38965.62	43036.1	71718.7	22403.61	13855.579999999998	15222.63	7791.08	23605.3	10321.3	11806.26	15764.100000000002	11873.990000000002	11569.67	4748.25	14942.490000000002	1845.48	15979.08	50204.66	4967.820000000001	26683.56	15783.77
RXN-9651	4530.63	19099.65	14899.88	6812.92	4929.68	4923.250000000001	1255.58	15157.04	14960.83	1854.33	24582.43	1450.88	17.86	6353.080000000001	8427.76	12927.55	7212.75	6258.849999999999	13852.87	632.49	11506.76	26897.240000000005	13643.5	19276.38	14896.75	11041.41	9577.67	28375.01	9661.41	465.0	145.5	18896.5	10864.509999999998	3148.04	14868.43	6714.41	10326.67	16165.92	406.4	19030.59	22888.890000000003	220.22	64.0	226.74	7025.04	11789.26	39827.67	3037.0200000000004	1766.95	9147.76	7164.94	19413.75	18425.42	33132.65	6064.08	2603.33	3774.91	25138.85	9639.41	18314.49	1740.14	10799.05	8517.1	17313.9	8042.809999999999	7261.83	24117.85	44888.69	41097.13	7005.780000000001	4495.62	38965.62	43036.1	71718.7	22403.61	13855.579999999998	15222.63	7791.08	23605.3	10321.3	11806.26	15764.100000000002	11873.990000000002	11569.67	4748.25	14942.490000000002	1845.48	15979.08	50204.66	4967.820000000001	26683.56	15783.77
RXN-9652	4530.63	19099.65	14899.88	6812.92	4929.68	4923.250000000001	1255.58	15157.04	14960.83	1854.33	24582.43	1450.88	17.86	6353.080000000001	8427.76	12927.55	7212.75	6258.849999999999	13852.87	632.49	11506.76	26897.240000000005	13643.5	19276.38	14896.75	11041.41	9577.67	28375.01	9661.41	465.0	145.5	18896.5	10864.509999999998	3148.04	14868.43	6714.41	10326.67	16165.92	406.4	19030.59	22888.890000000003	220.22	64.0	226.74	7025.04	11789.26	39827.67	3037.0200000000004	1766.95	9147.76	7164.94	19413.75	18425.42	33132.65	6064.08	2603.33	3774.91	25138.85	9639.41	18314.49	1740.14	10799.05	8517.1	17313.9	8042.809999999999	7261.83	24117.85	44888.69	41097.13	7005.780000000001	4495.62	38965.62	43036.1	71718.7	22403.61	13855.579999999998	15222.63	7791.08	23605.3	10321.3	11806.26	15764.100000000002	11873.990000000002	11569.67	4748.25	14942.490000000002	1845.48	15979.08	50204.66	4967.820000000001	26683.56	15783.77
RXN-9653	4530.63	19099.65	14899.88	6812.92	4929.68	4923.250000000001	1255.58	15157.04	14960.83	1854.33	24582.43	1450.88	17.86	6353.080000000001	8427.76	12927.55	7212.75	6258.849999999999	13852.87	632.49	11506.76	26897.240000000005	13643.5	19276.38	14896.75	11041.41	9577.67	28375.01	9661.41	465.0	145.5	18896.5	10864.509999999998	3148.04	14868.43	6714.41	10326.67	16165.92	406.4	19030.59	22888.890000000003	220.22	64.0	226.74	7025.04	11789.26	39827.67	3037.0200000000004	1766.95	9147.76	7164.94	19413.75	18425.42	33132.65	6064.08	2603.33	3774.91	25138.85	9639.41	18314.49	1740.14	10799.05	8517.1	17313.9	8042.809999999999	7261.83	24117.85	44888.69	41097.13	7005.780000000001	4495.62	38965.62	43036.1	71718.7	22403.61	13855.579999999998	15222.63	7791.08	23605.3	10321.3	11806.26	15764.100000000002	11873.990000000002	11569.67	4748.25	14942.490000000002	1845.48	15979.08	50204.66	4967.820000000001	26683.56	15783.77
RXN-9654	4530.63	19099.65	14899.88	6812.92	4929.68	4923.250000000001	1255.58	15157.04	14960.83	1854.33	24582.43	1450.88	17.86	6353.080000000001	8427.76	12927.55	7212.75	6258.849999999999	13852.87	632.49	11506.76	26897.240000000005	13643.5	19276.38	14896.75	11041.41	9577.67	28375.01	9661.41	465.0	145.5	18896.5	10864.509999999998	3148.04	14868.43	6714.41	10326.67	16165.92	406.4	19030.59	22888.890000000003	220.22	64.0	226.74	7025.04	11789.26	39827.67	3037.0200000000004	1766.95	9147.76	7164.94	19413.75	18425.42	33132.65	6064.08	2603.33	3774.91	25138.85	9639.41	18314.49	1740.14	10799.05	8517.1	17313.9	8042.809999999999	7261.83	24117.85	44888.69	41097.13	7005.780000000001	4495.62	38965.62	43036.1	71718.7	22403.61	13855.579999999998	15222.63	7791.08	23605.3	10321.3	11806.26	15764.100000000002	11873.990000000002	11569.67	4748.25	14942.490000000002	1845.48	15979.08	50204.66	4967.820000000001	26683.56	15783.77
RXN-9655	24505.62	44454.91	22521.5	37094.44	36070.04	48931.4	46346.07	21815.08	109241.71	85569.91	16563.59	13792.87	9147.46	50008.89	66700.69	31657.7	39767.84	34144.700000000004	27748.74	20425.48	46866.62	100543.39	31810.5	83434.93999999999	69339.73999999999	85410.14	29867.77	49986.09	37573.61	129466.66	24681.0	99753.35	80721.53	57805.52	62687.53999999999	68192.29000000001	50182.0	35611.2	46570.32	58423.75	85031.91	112083.04	73943.25	170761.24	86009.98999999999	103346.27	81080.37000000001	69303.11	31497.88	62663.45	96345.5	70026.04000000001	36618.7	34928.350000000006	62835.85	79740.43000000001	54905.48	50279.7	66621.4	29383.97	127315.35	88890.5	123420.56	109304.3	96829.34	46168.58	137050.86	71021.12	56454.55	103796.27	47133.8	55439.48	180351.66	163968.93	124832.63	53072.630000000005	69362.11	62765.83	57026.26	45876.17	44954.65	138854.97	50707.21000000001	66423.48	55443.05	30498.49	85064.37	79981.06999999999	67553.36000000002	62660.52	69504.39	71440.46
RXN-9657	4210.31	6192.77	11209.98	15772.420000000002	9303.18	1606.05	4856.86	14603.19	2859.9	15034.91	1592.9999999999998	1361.67	235.46	21623.91	13048.23	15637.48	25159.51	5525.45	13858.87	2009.49	13596.76	54343.88	14456.5	25164.88	7931.25	35747.91	21854.75	28389.26	4808.07	83.16	749.0	91937.25	10826.97	17291.12	6002.01	8148.12	23053.01	24552.630000000005	1017.27	6443.34	14654.05	16324.23	358.5	214.12	2026.95	38647.96000000001	4231.29	36150.36	1877.95	5021.17	4897.67	17334.96	7833.1	1979.15	8677.58	6358.83	3355.85	25138.85	7451.33	19363.86	65152.4	8959.630000000001	4068.480000000001	17449.97	4419.71	3282.83	24714.85	31211.05	21241.48	6191.16	2959.92	28270.210000000003	65160.05	76402.66	54045.22	10607.18	11815.96	8498.2	10680.81	6947.629999999999	7479.639999999999	62251.33	10990.85	12642.11	5984.5	22239.09	4676.15	23296.66	22676.230000000003	22233.15	40078.98	22041.77
RXN-9658	4210.31	6192.77	11209.98	15772.420000000002	9303.18	1606.05	4856.86	14603.19	2859.9	15034.91	1592.9999999999998	1361.67	235.46	21623.91	13048.23	15637.48	25159.51	5525.45	13858.87	2009.49	13596.76	54343.88	14456.5	25164.88	7931.25	35747.91	21854.75	28389.26	4808.07	83.16	749.0	91937.25	10826.97	17291.12	6002.01	8148.12	23053.01	24552.630000000005	1017.27	6443.34	14654.05	16324.23	358.5	214.12	2026.95	38647.96000000001	4231.29	36150.36	1877.95	5021.17	4897.67	17334.96	7833.1	1979.15	8677.58	6358.83	3355.85	25138.85	7451.33	19363.86	65152.4	8959.630000000001	4068.480000000001	17449.97	4419.71	3282.83	24714.85	31211.05	21241.48	6191.16	2959.92	28270.210000000003	65160.05	76402.66	54045.22	10607.18	11815.96	8498.2	10680.81	6947.629999999999	7479.639999999999	62251.33	10990.85	12642.11	5984.5	22239.09	4676.15	23296.66	22676.230000000003	22233.15	40078.98	22041.77
RXN-9659	4210.31	6192.77	11209.98	15772.420000000002	9303.18	1606.05	4856.86	14603.19	2859.9	15034.91	1592.9999999999998	1361.67	235.46	21623.91	13048.23	15637.48	25159.51	5525.45	13858.87	2009.49	13596.76	54343.88	14456.5	25164.88	7931.25	35747.91	21854.75	28389.26	4808.07	83.16	749.0	91937.25	10826.97	17291.12	6002.01	8148.12	23053.01	24552.630000000005	1017.27	6443.34	14654.05	16324.23	358.5	214.12	2026.95	38647.96000000001	4231.29	36150.36	1877.95	5021.17	4897.67	17334.96	7833.1	1979.15	8677.58	6358.83	3355.85	25138.85	7451.33	19363.86	65152.4	8959.630000000001	4068.480000000001	17449.97	4419.71	3282.83	24714.85	31211.05	21241.48	6191.16	2959.92	28270.210000000003	65160.05	76402.66	54045.22	10607.18	11815.96	8498.2	10680.81	6947.629999999999	7479.639999999999	62251.33	10990.85	12642.11	5984.5	22239.09	4676.15	23296.66	22676.230000000003	22233.15	40078.98	22041.77
RXN-9660	4210.31	6192.77	11209.98	15772.420000000002	9303.18	1606.05	4856.86	14603.19	2859.9	15034.91	1592.9999999999998	1361.67	235.46	21623.91	13048.23	15637.48	25159.51	5525.45	13858.87	2009.49	13596.76	54343.88	14456.5	25164.88	7931.25	35747.91	21854.75	28389.26	4808.07	83.16	749.0	91937.25	10826.97	17291.12	6002.01	8148.12	23053.01	24552.630000000005	1017.27	6443.34	14654.05	16324.23	358.5	214.12	2026.95	38647.96000000001	4231.29	36150.36	1877.95	5021.17	4897.67	17334.96	7833.1	1979.15	8677.58	6358.83	3355.85	25138.85	7451.33	19363.86	65152.4	8959.630000000001	4068.480000000001	17449.97	4419.71	3282.83	24714.85	31211.05	21241.48	6191.16	2959.92	28270.210000000003	65160.05	76402.66	54045.22	10607.18	11815.96	8498.2	10680.81	6947.629999999999	7479.639999999999	62251.33	10990.85	12642.11	5984.5	22239.09	4676.15	23296.66	22676.230000000003	22233.15	40078.98	22041.77
RXN-9661	4210.31	6192.77	11209.98	15772.420000000002	9303.18	1606.05	4856.86	14603.19	2859.9	15034.91	1592.9999999999998	1361.67	235.46	21623.91	13048.23	15637.48	25159.51	5525.45	13858.87	2009.49	13596.76	54343.88	14456.5	25164.88	7931.25	35747.91	21854.75	28389.26	4808.07	83.16	749.0	91937.25	10826.97	17291.12	6002.01	8148.12	23053.01	24552.630000000005	1017.27	6443.34	14654.05	16324.23	358.5	214.12	2026.95	38647.96000000001	4231.29	36150.36	1877.95	5021.17	4897.67	17334.96	7833.1	1979.15	8677.58	6358.83	3355.85	25138.85	7451.33	19363.86	65152.4	8959.630000000001	4068.480000000001	17449.97	4419.71	3282.83	24714.85	31211.05	21241.48	6191.16	2959.92	28270.210000000003	65160.05	76402.66	54045.22	10607.18	11815.96	8498.2	10680.81	6947.629999999999	7479.639999999999	62251.33	10990.85	12642.11	5984.5	22239.09	4676.15	23296.66	22676.230000000003	22233.15	40078.98	22041.77
RXN-9662	4210.31	6192.77	11209.98	15772.420000000002	9303.18	1606.05	4856.86	14603.19	2859.9	15034.91	1592.9999999999998	1361.67	235.46	21623.91	13048.23	15637.48	25159.51	5525.45	13858.87	2009.49	13596.76	54343.88	14456.5	25164.88	7931.25	35747.91	21854.75	28389.26	4808.07	83.16	749.0	91937.25	10826.97	17291.12	6002.01	8148.12	23053.01	24552.630000000005	1017.27	6443.34	14654.05	16324.23	358.5	214.12	2026.95	38647.96000000001	4231.29	36150.36	1877.95	5021.17	4897.67	17334.96	7833.1	1979.15	8677.58	6358.83	3355.85	25138.85	7451.33	19363.86	65152.4	8959.630000000001	4068.480000000001	17449.97	4419.71	3282.83	24714.85	31211.05	21241.48	6191.16	2959.92	28270.210000000003	65160.05	76402.66	54045.22	10607.18	11815.96	8498.2	10680.81	6947.629999999999	7479.639999999999	62251.33	10990.85	12642.11	5984.5	22239.09	4676.15	23296.66	22676.230000000003	22233.15	40078.98	22041.77
RXN-9663	4210.31	6192.77	11209.98	15772.420000000002	9303.18	1606.05	4856.86	14603.19	2859.9	15034.91	1592.9999999999998	1361.67	235.46	21623.91	13048.23	15637.48	25159.51	5525.45	13858.87	2009.49	13596.76	54343.88	14456.5	25164.88	7931.25	35747.91	21854.75	28389.26	4808.07	83.16	749.0	91937.25	10826.97	17291.12	6002.01	8148.12	23053.01	24552.630000000005	1017.27	6443.34	14654.05	16324.23	358.5	214.12	2026.95	38647.96000000001	4231.29	36150.36	1877.95	5021.17	4897.67	17334.96	7833.1	1979.15	8677.58	6358.83	3355.85	25138.85	7451.33	19363.86	65152.4	8959.630000000001	4068.480000000001	17449.97	4419.71	3282.83	24714.85	31211.05	21241.48	6191.16	2959.92	28270.210000000003	65160.05	76402.66	54045.22	10607.18	11815.96	8498.2	10680.81	6947.629999999999	7479.639999999999	62251.33	10990.85	12642.11	5984.5	22239.09	4676.15	23296.66	22676.230000000003	22233.15	40078.98	22041.77
RXN-9666	3983.47	60.52	50.0	33.0	1.71	396.58	9.0	6766.849999999999	66.0	216.0	2.0	178.3	17.86	678.41	1629.44	97.14	123.86	202.15	13838.87	19.62	53.43	3376.88	0.0	100.72	0.0	13.29	977.54	1614.0	47.58	0.0	0.0	48.0	34.72	256.43	1.43	5.62	100.43	1275.29	2.5700000000000003	325.0	212.29	18.14	0.0	0.62	0.0	73.0	0.0	11341.0	144.86	0.0	20.14	26.29	1672.0	1.57	144.42	0.0	0.0	25138.85	0.0	11357.61	39.78	1.72	80.6	1.29	151.29	0.0	2.86	14.25	39.99	613.0	806.27	6191.54	426.0	93.64	214.82	44.58	108.85000000000002	866.7500000000001	104.56	300.71	4662.33	211.19	3346.63	68.99000000000001	0.0	6042.39	17.15	142.0	71.14	246.56	1722.72	273.86
RXN-9673	39134.54	59946.8	75185.37	93384.84	45208.4	29824.98	36969.07	38320.23	58007.310000000005	32560.76	82412.43000000001	5713.95	1385.86	49091.83	25398.28	60769.78999999999	71724.09	17907.65	13872.87	22375.49	105006.75	192382.34	79931.0	103033.22000000002	70149.5	88534.38	55723.8	106645.76	46780.65	2787.16	3255.5	207496.25	61482.53999999999	46063.2	88904.29000000001	43662.01	58053.380000000005	57043.59000000001	17459.879999999997	111943.2	88224.13	32886.0	9436.5	2811.24	51818.55	106438.52	140503.18	72198.86	115058.22	116242.84	32390.36	60513.67	60044.11	104060.68	216287.23	48243.05	11476.67	25138.85	68182.2	39444.740000000005	133044.84000000003	38998.76	66338.76000000001	63543.83	39088.14	103471.16	48516.11	82613.34000000001	138554.0	32219.8	20756.11	108822.86	130529.07	146974.43	107348.18	116885.83	87226.56999999999	82347.87000000001	140175.27000000002	28217.71	183525.01	124323.18	66980.22	51423.78	156946.0	213826.79	44043.22	99749.26	160583.22	51429.45	91195.53	76943.77
RXN-9674	857.94	874.75	22176.800000000003	2720.0	3541.0	3499.0	12522.05	3411.0	2711.8	181.0	153.0	2831.21	214.2	859.75	2474.9	4031.75	4706.5	267.2	0.0	1825.8	1467.91	13057.45	2183.0	2011.15	1524.5	9937.1	1367.0	4412.75	15158.5	1510.5	810.5	1932.5	602.25	2476.75	5793.34	5566.75	1646.83	212.0	6232.07	7602.75	4736.5	25.75	305.5	33.0	768.5	3975.15	15096.9	1565.0	372.42	3550.4	5293.92	1065.17	12546.17	701.5	16615.05	3076.66	2236.84	0.0	9211.05	4819.0	427.0	3905.75	4078.75	1730.0	7238.1	6772.83	135.0	5282.5	34334.0	746.94	4336.43	24570.51	800.5	242.73	54.45	9755.0	11499.7	11011.2	24277.75	1339.66	4845.6	0.0	7049.65	4430.6	48729.0	49908.66	14762.9	3834.83	1993.5	1400.5	14539.37	6757.9
RXN-9697	0.0	0.0	754.5	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	86.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.83	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	388.0	0.0	0.0	2.5	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	486.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	5.33	1.5	0.0	167.32999999999998	0.0	0.0	0.0	0.0	0.0	98.67	0.0	0.0	525.5	0.0	4.0
RXN-9702	69.75	3588.38	2228.4100000000003	27.0	141.5	3.0	85.5	717.66	41.83	115.33	0.0	82.78	0.0	159.5	98.3	53.0	55.5	242.4	0.0	3.37	116.0	5732.55	20.0	391.67	2.0	78.67	883.13	4.0	369.83	1.0	283.0	61.5	115.0	8.83	29.0	46.120000000000005	375.84	26.17	19.5	5.0	1156.33	46.67	3.0	0.62	16.33	23.0	9.67	3542.0	152.0	23.5	9.17	251.5	2638.0	47.0	26.5	0.0	0.0	0.0	40.0	1544.63	7.24	37.67	272.17	1.0	34.599999999999994	12.5	6.0	1.0	7542.18	370.2000000000001	76.2	10513.24	898.38	155.13000000000002	2.4	195.0	222.83	237.73	227.34000000000003	229.83	568.3600000000001	558.0	5330.12	236.66	3.0	7019.0	128.0	5.0	6.0	235.83	9.16	756.0
RXN-9729	69.75	0.38	5.07	0.0	0.0	1.8	0.0	1526.35	2.4	0.0	0.0	75.53	10.6	35.25	18.8	0.0	1157.08	32.4	0.0	3.37	2.0	164.13	0.0	0.0	0.0	106.5	946.88	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2634.37	27.5	0.0	0.0	0.0	156.5	8.33	0.0	2.62	277.92	19.2	4.0	152.17000000000002	0.0	22.92	240.25	0.0	0.0	0.0	95.75	0.0	0.0	0.0	0.0	2741.3900000000003	8.620000000000001	3200.0	179.95	4.0	9.6	0.0	0.0	14637.17	0.0	48.870000000000005	76.2	8624.91	11.38	65.13	24.98	0.0	0.0	7.72	3.0	4158.34	24.200000000000003	264.34	4953.13	0.0	0.0	52.5	0.0	0.0	20179.5	66.5	0.6	0.0
RXN-9730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	16.5	0.0	0.0
RXN-9733	3.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	132.34	0.0	0.0	0.0	0.0	8.33	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	973.5	6550.0	13.0	0.0	1895.0	793.0	62.0	21.33	0.0	0.0	0.0	0.0	0.0	0.0	2.84	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-9740	8915.05	11082.38	434.87	18262.0	587.0	2595.0	3696.0	629.99	4342.0	134.0	25626.0	81.08	0.0	1918.5	137.4	4863.0	4578.0	1049.7	18.0	5835.37	18493.0	1095.88	7365.0	15238.67	13042.0	2222.0	1888.63	7855.67	647.0	0.0	0.0	49.0	12383.67	45.0	14252.0	6847.62	1617.01	81.0	2488.0	15557.0	17724.0	94.66	2921.5	843.12	14193.0	2528.5	37414.0	136.32999999999998	36362.5	29679.0	1511.5	7871.0	4572.34	31613.0	3793.33	6494.0	71.5	0.0	3985.0	1464.13	7.74	8982.5	17537.870000000003	5835.0	2091.8	17478.5	3.0	3084.62	1104.01	9523.61	3899.93	25189.92	54.38	143.56	94.86	21117.0	5316.0	12517.92	17450.0	2110.92	52324.27	267.18	5077.13	5672.66	297.0	386.5	4766.0	417.5	8666.1	993.16	1857.67	1253.0
RXN-9758	4264.459999999999	13669.38	23809.63	10883.95	8300.42	5209.15	18479.5	7264.659999999999	10086.83	16378.19	448.18	925.71	6.25	20718.87	8028.33	3942.07	15594.08	620.2	190.43	345.62	7074.36	78494.54999999999	2178.5	15917.84	14185.5	3052.05	5293.79	14039.59	38021.83	1244.66	20393.0	98903.42	6891.249999999999	8496.4	18776.17	31291.12	6744.43	24726.53	21067.34	29628.92	13126.079999999998	15185.2	180.0	55.62	6100.58	4267.84	16214.92	53911.11	3863.36	19501.25	5395.04	11849.21	14372.34	2071.67	8795.720000000001	5520.83	1556.75	54.0	33555.14	12041.18	73231.37	8530.43	5433.29	10291.21	6612.3	20284.0	1119.02	16161.96	57161.65	9776.77	1576.85	31615.82	37628.37	1845.64	22129.89	11470.67	19803.83	3999.77	13388.09	9887.99	859.97	91730.76	15597.3	9480.25	1910.0	46916.810000000005	35405.18	19255.77	54773.27999999999	18484.46	6551.75	22387.66
